device_id,ip_address,mac_address,device_type,subnet,country,os_type,avg_packets_per_min,avg_bytes_per_min,typical_protocols,typical_ports,active_hours_start,active_hours_end,connection_freq
DEV_0120,192.168.0.147,00:1E:68:10:5D:A2,mobile,0,AU,Linux,33.18178983162368,25006.530551992673,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,7.085172725052017
DEV_0121,192.168.1.13,00:1E:68:E0:D6:55,mobile,1,IN,iOS,68.0164884296376,24377.4478411775,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,8.93534704347588
DEV_0122,192.168.2.251,00:50:56:AD:F7:0F,iot,2,IN,Embedded,10.138761917948429,1766.8538305036939,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.7855749503318188
DEV_0123,192.168.3.170,AA:BB:CC:F5:66:31,workstation,3,US,Linux,93.77171990691613,69493.60492714043,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,10.023954874300246
DEV_0124,192.168.4.193,DE:AD:BE:31:2B:B0,server,4,CA,iOS,1956.0583057603637,290981.4853905183,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,91.24994812052387
DEV_0125,192.168.5.31,00:21:5A:58:55:6C,laptop,5,FR,Linux,111.97505632227055,59532.72568853978,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,8.27563448558897
DEV_0126,192.168.6.201,00:1E:68:39:D4:4C,laptop,6,DE,Android,142.75799819845318,30790.188393309836,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,4.855797988486553
DEV_0127,192.168.7.228,00:25:00:79:19:F3,server,7,JP,macOS,530.3493328899078,94197.82562273357,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,34.24779829078872
DEV_0128,192.168.8.195,00:1D:09:BF:1C:51,mobile,8,UK,macOS,46.700035196194655,2925.989246223587,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,4.270951636406728
DEV_0129,192.168.9.126,00:1C:B3:E4:5A:F2,workstation,9,AU,Android,74.52704217767763,24661.666503875844,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,6.8435044268412275
DEV_0130,192.168.0.234,00:0C:29:58:04:72,server,0,JP,Android,1707.6283537932295,206919.1396724366,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,19.208089267174014
DEV_0131,192.168.1.77,AA:BB:CC:37:F6:20,laptop,1,CN,macOS,61.337628951179624,72476.52835591212,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,11.097964766296549
DEV_0132,192.168.2.100,DE:AD:BE:12:61:AF,workstation,2,FR,Embedded,167.73455829441755,88884.53059078995,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,15.732527929747445
DEV_0133,192.168.3.191,00:1B:44:D7:A9:BE,workstation,3,JP,Android,177.68208323171154,90048.3455323349,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,17.37631586726019
DEV_0134,192.168.4.118,00:0C:29:A1:5C:29,iot,4,BR,macOS,11.83819655503749,896.1860469157007,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.17167810510238218
DEV_0135,192.168.5.4,00:25:00:61:09:02,workstation,5,FR,Linux,101.65246610949814,36838.20281447249,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,19.918503376902713
DEV_0136,192.168.6.236,00:1E:68:09:74:72,iot,6,DE,Linux,21.26350950303062,4976.061051456792,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.8224821495624677
DEV_0137,192.168.7.40,08:00:27:04:9A:D7,laptop,7,UK,Embedded,114.08716154440955,63857.00496263636,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,6.010905711711306
DEV_0138,192.168.8.177,00:21:5A:A9:78:01,iot,8,US,Embedded,28.736150393277903,2555.3805563524115,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.7192725028997484
DEV_0139,192.168.9.110,DE:AD:BE:3B:30:17,laptop,9,US,Linux,72.90328850852931,18715.206522773202,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,12.198587357285302
DEV_0140,192.168.0.16,00:0C:29:35:D5:F7,laptop,0,AU,Embedded,123.49971535080573,41230.97422741241,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,1.1730429818030765
DEV_0141,192.168.1.58,AA:BB:CC:AD:30:DD,mobile,1,FR,iOS,68.73231148608511,25767.67609372802,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,9.716377963442302
DEV_0142,192.168.2.104,08:00:27:28:EB:E3,laptop,2,AU,iOS,67.92738329056516,46182.40922698921,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,8.872656009315829
DEV_0143,192.168.3.210,08:00:27:E8:A9:F2,mobile,3,CN,Embedded,10.15378634553401,4977.022418989141,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,2.9157484568885845
DEV_0144,192.168.4.56,00:21:5A:61:AD:37,iot,4,IN,Windows,16.262614923974102,718.5722253435735,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.4366846331540766
DEV_0145,192.168.5.33,00:50:56:C6:A4:C4,mobile,5,IN,Android,77.45154763758268,22955.95224458165,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,6.5095412028190065
DEV_0146,192.168.6.89,AA:BB:CC:43:5B:A5,workstation,6,UK,macOS,137.42094066437875,88972.95114589555,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,3.01888593732002
DEV_0147,192.168.7.16,DE:AD:BE:97:68:10,workstation,7,CN,iOS,180.20530604816153,80587.6455583798,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,19.220635460212883
DEV_0148,192.168.8.159,00:21:5A:73:BC:64,workstation,8,FR,macOS,197.51799853443225,35120.10216782894,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,18.874900108475256
DEV_0149,192.168.9.216,AA:BB:CC:9A:FB:B7,laptop,9,UK,Embedded,52.064291704243075,21589.85608260896,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,8.426984538495544
DEV_0150,192.168.0.172,00:25:00:E4:7B:7C,server,0,US,Embedded,1828.4902384981924,61117.57837311299,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,36.679057261685614
DEV_0151,192.168.1.137,00:1A:2B:21:6B:6D,mobile,1,IN,Windows,61.89625244039648,22072.311947405564,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,8.305383527000497
DEV_0152,192.168.2.104,00:1E:68:A1:08:C7,laptop,2,UK,Android,37.58851089116387,26737.744912631006,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,12.509713182226749
DEV_0153,192.168.3.204,00:1D:09:97:49:98,mobile,3,CN,Windows,10.352088735180358,27299.298527287287,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,2.5974857088953756
DEV_0154,192.168.4.205,00:1C:B3:1B:EC:25,workstation,4,JP,Embedded,64.7303602070558,19004.05515478806,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,7.5021588093209735
DEV_0155,192.168.5.2,00:25:00:7E:71:DF,workstation,5,JP,macOS,159.9459193627122,25819.314480570283,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,6.738223710684499
DEV_0156,192.168.6.8,00:1C:B3:CF:6C:12,laptop,6,CA,macOS,86.6524740939511,26824.93701607804,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,12.871745761454132
DEV_0157,192.168.7.115,00:0C:29:5B:4A:F7,laptop,7,CN,Windows,37.543339369616305,40225.56717576567,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,8.299220657869709
DEV_0158,192.168.8.45,00:1E:68:C1:BB:27,laptop,8,CA,macOS,91.96461386010844,42637.773835305634,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,3.6166794613227466
DEV_0159,192.168.9.208,00:25:00:3A:F6:F5,workstation,9,BR,Linux,147.08888512108288,56137.85344009979,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,9.298213696393633
DEV_0160,192.168.0.243,00:50:56:6E:E5:F1,mobile,0,BR,Linux,50.785229633984876,27825.854455658526,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,5.465757758663005
DEV_0161,192.168.1.156,00:50:56:5A:F3:13,mobile,1,CA,Android,73.1389329004528,13779.152560014785,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,7.802380883110662
DEV_0162,192.168.2.215,DE:AD:BE:32:D9:44,iot,2,JP,iOS,18.59327554863816,2838.9283048538355,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.9095360192507077
DEV_0163,192.168.3.138,00:1E:68:BB:8D:CB,workstation,3,FR,iOS,133.63440127946558,79677.50358204926,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,16.09596668621604
DEV_0164,192.168.4.158,DE:AD:BE:1A:52:C7,mobile,4,US,Windows,16.169848251980774,13218.056031994793,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,2.165075719973202
DEV_0165,192.168.5.239,00:1D:09:92:63:11,iot,5,AU,Android,10.981415632184431,2278.144026730428,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.6405381953691208
DEV_0166,192.168.6.90,00:25:00:8D:73:63,iot,6,BR,iOS,6.809649263167598,4159.163073228684,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.5391992415886777
DEV_0167,192.168.7.118,00:1C:B3:0E:F6:3B,laptop,7,JP,Windows,56.445878753286266,57561.39142374157,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,8.76372105657717
DEV_0168,192.168.8.47,DE:AD:BE:61:FF:66,laptop,8,FR,Embedded,57.5049038554131,10886.567947908552,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,12.87214834058351
DEV_0169,192.168.9.148,00:1B:44:FB:5D:8F,iot,9,IN,Linux,28.491360534125555,1041.6568118490318,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.29142086966580716
DEV_0170,192.168.0.48,00:1D:09:86:79:89,iot,0,BR,Android,23.804894084541058,3587.053604636716,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.47252010686027324
DEV_0171,192.168.1.122,00:1A:2B:5A:D7:FF,mobile,1,DE,Embedded,31.002392750741407,24786.905937791696,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,5.823325330735512
DEV_0172,192.168.2.32,00:25:00:65:59:91,server,2,CN,macOS,1509.7892602210252,334270.48571756104,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,61.44738164864141
DEV_0173,192.168.3.69,00:1C:B3:CA:8A:E3,workstation,3,CN,Embedded,194.82890492337418,94639.36036041961,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,17.816437576095346
DEV_0174,192.168.4.68,00:1C:B3:4F:2B:C7,server,4,JP,Linux,871.0947789727884,348597.11088671203,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,34.51729848510827
DEV_0175,192.168.5.163,00:1C:B3:DE:9E:B1,laptop,5,BR,Android,66.94418224613366,15222.534096176689,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,5.194547251819493
DEV_0176,192.168.6.141,00:25:00:60:D2:DF,mobile,6,IN,Linux,36.48506421924732,24612.098331972116,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,8.608079222220239
DEV_0177,192.168.7.159,00:21:5A:8B:FB:60,laptop,7,CN,Windows,32.655706273857575,11764.773736158582,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,6.199559140887725
DEV_0178,192.168.8.38,00:1A:2B:88:C8:24,mobile,8,CA,iOS,36.71041859669718,8920.541350940854,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,2.480247754542847
DEV_0179,192.168.9.41,AA:BB:CC:15:3E:81,iot,9,BR,Embedded,29.3318515108765,2281.1373513277395,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.3944846906189431
DEV_0180,192.168.0.128,00:50:56:AD:1E:1E,workstation,0,CN,Embedded,130.45299886703444,41258.59649849894,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,6.512532339810839
DEV_0181,192.168.1.146,00:0C:29:B2:A5:EF,laptop,1,JP,Android,38.26519000333913,52851.95468326531,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,4.343011815024296
DEV_0182,192.168.2.135,AA:BB:CC:FE:4E:90,workstation,2,CN,iOS,66.56962010591062,28187.112581990394,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,11.464784527059411
DEV_0183,192.168.3.239,08:00:27:FB:28:EF,server,3,US,macOS,1337.0298342050326,169617.03552349936,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,18.74073251418963
DEV_0184,192.168.4.46,00:1D:09:D4:36:B7,laptop,4,BR,Embedded,50.01711826842569,38225.91274987159,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,11.698581150661196
DEV_0185,192.168.5.55,00:1E:68:82:B8:E7,laptop,5,BR,iOS,64.13786047318234,21111.7109595167,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,8.157800836775625
DEV_0186,192.168.6.40,00:0C:29:87:BB:7F,laptop,6,FR,macOS,77.97578981733167,66927.89332886641,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,11.231051067387881
DEV_0187,192.168.7.90,00:1E:68:D5:3D:74,mobile,7,AU,Windows,46.70683460595278,20861.786786349116,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,4.603388866431554
DEV_0188,192.168.8.122,00:1C:B3:19:CC:86,workstation,8,UK,iOS,166.0737704834385,27648.93703538987,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,7.8214095408118025
DEV_0189,192.168.9.83,00:25:00:0C:9C:56,workstation,9,CN,Android,170.41940365978712,24039.209546119273,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,4.65818740157442
DEV_0190,192.168.0.121,00:1A:2B:A9:6B:6C,workstation,0,FR,Android,88.79870051383978,62470.44489937741,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,13.12336597504516
DEV_0191,192.168.1.219,AA:BB:CC:B8:37:09,workstation,1,JP,Embedded,196.96892765987798,17921.86019403908,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,18.60086208231357
DEV_0192,192.168.2.91,AA:BB:CC:9A:78:8D,laptop,2,US,Embedded,149.99421609776493,34463.4947498879,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,10.611326375484404
DEV_0193,192.168.3.155,00:25:00:E5:43:69,workstation,3,DE,Android,170.01575887461405,99611.72202088078,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,12.032125365684237
DEV_0194,192.168.4.196,00:25:00:D3:D2:9B,mobile,4,BR,Embedded,29.16573152420665,9472.153164125428,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,7.037342204960803
DEV_0195,192.168.5.183,AA:BB:CC:BF:5E:C6,laptop,5,BR,iOS,33.8675463872455,79118.25630972175,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,7.85920057915209
DEV_0196,192.168.6.11,00:1C:B3:C2:A0:C9,workstation,6,AU,Embedded,130.42390777755213,88999.02704222077,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,8.973161334472003
DEV_0197,192.168.7.199,00:1B:44:EC:55:D8,iot,7,JP,Android,21.152537698242455,2958.831970459819,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.8020103237306386
DEV_0198,192.168.8.83,DE:AD:BE:53:3F:2E,server,8,UK,Embedded,1174.0976270370827,477389.25011422375,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,69.35773065418394
DEV_0199,192.168.9.197,00:21:5A:93:5C:3C,workstation,9,DE,Linux,164.80937106882516,54412.011663683144,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,2.1183144182327154
DEV_0200,192.168.0.48,00:0C:29:1C:B2:12,workstation,0,DE,Windows,175.70216536889092,70488.14457352646,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,10.196080904364782
DEV_0201,192.168.1.98,00:50:56:DA:21:95,workstation,1,BR,Linux,178.91119115920947,61423.036796417575,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,16.18732718939343
DEV_0202,192.168.2.160,00:25:00:42:FE:FE,laptop,2,BR,Linux,64.85856769614605,20549.812726433025,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,3.97273106990875
DEV_0203,192.168.3.77,00:1D:09:A5:03:3A,server,3,CN,macOS,1094.0739891424398,465025.8943633201,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,51.455614270905016
DEV_0204,192.168.4.134,00:1B:44:A1:09:6A,server,4,AU,Embedded,997.5789390452428,202618.58807972405,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,20.51601743559116
DEV_0205,192.168.5.225,08:00:27:BE:E7:9A,server,5,FR,Android,953.4774479457669,61220.64858348198,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,57.12651653537365
DEV_0206,192.168.6.34,08:00:27:12:EB:C6,laptop,6,CA,Windows,112.44627968799234,54423.8215008125,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,3.6956389547284187
DEV_0207,192.168.7.39,00:0C:29:8C:3A:07,workstation,7,AU,Android,80.98660693600256,32034.256647637096,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,10.473240422153944
DEV_0208,192.168.8.153,00:1C:B3:E4:B6:9F,workstation,8,CN,Linux,150.6305398150904,83156.59159579534,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,10.377138156219019
DEV_0209,192.168.9.101,00:0C:29:A9:A6:E8,iot,9,BR,Windows,12.056434223044944,981.4158265770507,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.5532930543993576
DEV_0210,192.168.0.124,00:1E:68:21:AE:6A,workstation,0,AU,iOS,115.30305620343742,93777.69331687535,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,16.796414941652806
DEV_0211,192.168.1.198,00:1E:68:A7:FD:1F,mobile,1,UK,Linux,54.529297401672274,18182.0796170866,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,3.39322626386408
DEV_0212,192.168.2.89,00:50:56:04:CE:41,network_device,2,JP,Windows,243.69785222321246,77262.91573136492,"['TCP', 'UDP', 'ICMP', 'DNS']","[22, 23, 161, 162]",0,24,13.470207713499448
DEV_0213,192.168.3.237,00:25:00:D5:4E:93,workstation,3,DE,Linux,147.2583864059759,22349.82414396003,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,13.218472668799405
DEV_0214,192.168.4.109,00:1C:B3:03:FF:79,workstation,4,CA,macOS,131.92493905464448,53337.96178219018,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,16.01965671054696
DEV_0215,192.168.5.190,AA:BB:CC:27:9F:1B,laptop,5,CN,Android,91.5195732468859,26690.633241557418,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,1.859848684148495
DEV_0216,192.168.6.208,DE:AD:BE:0D:92:F8,network_device,6,UK,Linux,443.1433536319605,100397.57018207034,"['TCP', 'UDP', 'ICMP', 'DNS']","[22, 23, 161, 162]",0,24,43.790649261244184
DEV_0217,192.168.7.22,00:0C:29:4E:FD:D3,workstation,7,IN,Linux,158.8998637768343,83757.79085188726,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,18.6042664765222
DEV_0218,192.168.8.112,00:1A:2B:93:E5:C3,laptop,8,CN,Android,140.12545692738297,30122.555496353343,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,11.487272764631788
DEV_0219,192.168.9.177,00:0C:29:A0:05:04,workstation,9,UK,Windows,128.78963958908685,65745.75013126965,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,4.192222362349567
DEV_0220,192.168.0.166,00:1C:B3:5E:38:5E,mobile,0,JP,macOS,74.58867735912887,6535.048886094065,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,9.578254142564596
DEV_0221,192.168.1.238,08:00:27:C9:5B:FB,laptop,1,UK,Linux,103.67595491707756,59565.886361857694,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,1.5296988584435103
DEV_0222,192.168.2.1,00:1D:09:FB:F4:DF,workstation,2,IN,Embedded,167.80725576367195,61051.949696074174,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,19.25882996355995
DEV_0223,192.168.3.197,00:1B:44:67:5A:14,laptop,3,IN,Embedded,137.5752837420416,15495.721382479154,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,8.567728661058148
DEV_0224,192.168.4.5,00:1A:2B:AD:1C:AC,workstation,4,US,iOS,171.06555587111035,62141.1141080313,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,18.524343364914486
DEV_0225,192.168.5.79,00:50:56:E9:57:20,server,5,UK,Windows,1245.715244803325,491986.73875680397,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,85.27843830602106
DEV_0226,192.168.6.107,00:0C:29:BD:54:E0,workstation,6,FR,Android,64.99517760170879,10571.462069825526,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,16.533412458452084
DEV_0227,192.168.7.106,08:00:27:59:13:5C,laptop,7,BR,Android,123.90996363866309,12176.289121948706,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,10.230580217491998
DEV_0228,192.168.8.248,00:21:5A:FE:5A:51,laptop,8,US,Windows,82.160597072287,74364.60092888809,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,11.099643127825054
DEV_0229,192.168.9.84,08:00:27:38:A6:74,laptop,9,UK,Linux,75.06388654532893,74591.5337332153,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,14.657782478449667
DEV_0230,192.168.0.35,00:50:56:EE:EA:D6,server,0,DE,macOS,829.7803463758041,310154.65063274745,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'SSH']","[22, 80, 443, 3306, 5432, 8080]",0,24,29.47983438702135
DEV_0231,192.168.1.112,00:1C:B3:71:4C:02,workstation,1,IN,Windows,120.59789456443075,83916.21886804646,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,19.09881012085167
DEV_0232,192.168.2.79,00:0C:29:EB:0C:E8,laptop,2,BR,Linux,124.78304553468686,72007.58302067441,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,8.594091490307534
DEV_0233,192.168.3.189,00:1A:2B:BA:1A:38,iot,3,IN,macOS,22.621841480397787,3420.6728015334943,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.5456832165146672
DEV_0234,192.168.4.129,AA:BB:CC:D8:8D:1B,iot,4,UK,macOS,22.745632218551723,4754.1439504884465,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,0.25232376636785814
DEV_0235,192.168.5.245,00:50:56:37:54:8D,workstation,5,UK,Embedded,72.57471033371218,93854.9325010364,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,2.3966591335258363
DEV_0236,192.168.6.168,AA:BB:CC:A7:F8:E3,laptop,6,BR,macOS,66.77940056181293,16125.375155240796,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,3.551927146500984
DEV_0237,192.168.7.42,08:00:27:3B:15:A2,mobile,7,AU,Linux,59.49940668365535,16942.00280639286,"['TCP', 'HTTP', 'HTTPS', 'UDP']","[80, 443]",0,24,9.314207252428458
DEV_0238,192.168.8.130,00:25:00:97:F2:94,laptop,8,AU,Embedded,138.825694551133,46321.99927244862,"['TCP', 'HTTP', 'HTTPS', 'DNS']","[80, 443, 8080]",8,18,1.7704709061541912
DEV_0239,192.168.9.72,08:00:27:0B:2A:E4,iot,9,UK,Android,6.401190442675154,554.8585599729911,"['TCP', 'UDP', 'HTTP']","[80, 443, 8883, 1883]",0,24,1.7868292655350169
DEV_0240,192.168.0.114,00:1B:44:53:D9:D4,workstation,0,DE,Android,71.5458924410311,63161.10020913381,"['TCP', 'HTTP', 'HTTPS', 'DNS', 'UDP']","[80, 443, 993, 25, 110]",8,18,10.318159362557873
